month,escola,slug,tutores,second_tutor,docs_fiscais (15_dias),mensagens (7_dias),atividades (7_dias),relatorios_diarios (7_dias),avaliacoes (7_dias),menus (7_dias),eventos (15_dias)
Ago,CENSA,https://censa.educabiz.com,19.0,1.0,17.0,25.0,,,,,
Ago,Casa da Imaculada Conceição,https://imaculadaconceicao.educabiz.com,80.0,17.0,25.0,44.0,,101.0,891.0,,
Ago,ACARF,https://acarf.educabiz.com,,,,,,,,,
Ago,MASCAL,https://mascal.educabiz.com,34.0,5.0,,135.0,,50.0,339.0,,2.0
Ago,FunCoders Academy,https://funcodersacademy.educabiz.com,,,,,,,,,
Ago,C.A.S.C.U.Z.,https://cascuz.educabiz.com,57.0,6.0,,,,,,,
Ago,Os Pequenos Marqueses,https://pequenosmarqueses.educabiz.com,155.0,14.0,,703.0,,348.0,2660.0,,
Ago,Universo Centro de Estudos,https://universo.educabiz.com,,,,,,,,,
Ago,Colégio Dom Pedro,https://colegiodompedro.educabiz.com,100.0,43.0,109.0,316.0,,412.0,3846.0,,3.0
Ago,SCM de São João da Madeira,https://misericordiasjm.educabiz.com,,,,,,,,,
Ago,SCM da Praia da Vitória,https://scmpraiavitoria.educabiz.com,115.0,2.0,,985.0,,174.0,2056.0,,
Ago,Escola Inglesa,https://escolainglesa2.educabiz.com,,,,,,,,,
Ago,Creche Casa do Bebé,https://casadobebe.educabiz.com,,,4.0,4.0,,,,,
Ago,Colégio Conde de Sobral,https://scmalm.educabiz.com,313.0,38.0,97.0,714.0,,3.0,20.0,,
Ago,Centro Social e Cultural de Ferreiros,https://cscferreiros.educabiz.com,30.0,12.0,309.0,417.0,,86.0,750.0,,
Ago,CBC - Associação para a Infância,https://cbc2.educabiz.com,18.0,2.0,15.0,73.0,,29.0,474.0,,
Ago,PLANO E,https://planoe.educabiz.com,4.0,,,,,,,,
Ago,Casa N. Sra. do Castelo - AOASSVP,https://cnscastelo.educabiz.com,54.0,1.0,39.0,75.0,,,,,
Ago,Santa Casa da Misericórdia das Velas,https://misericordiavelas.educabiz.com,117.0,9.0,,1249.0,,266.0,2079.0,,12.0
Ago,Centro Social Paroquial de Terroso,https://cspterroso.educabiz.com,129.0,28.0,,614.0,,249.0,1748.0,,
Ago,Turma Curiosa,https://turmacuriosa.educabiz.com,27.0,3.0,20.0,22.0,,79.0,433.0,,
Ago,Centro Infantil - SCM de Beja,https://scmbeja.educabiz.com,197.0,29.0,,460.0,2.0,626.0,5322.0,4.0,
Ago,Centro Social da Paróquia de Celeirós,https://cspceleiros.educabiz.com,,,,20.0,,43.0,636.0,,
Ago,Infantário Girassol,https://infantariogirassol.educabiz.com,,,,4.0,,,10.0,,
Ago,The School,https://theschool.educabiz.com,22.0,1.0,,2.0,,,,,
Ago,SCM de Castro Marim,https://scmcastromarim.educabiz.com,44.0,14.0,,353.0,,227.0,2305.0,,1.0
Ago,Associação Rumo à Vida,https://rumoavida.educabiz.com,16.0,1.0,,,,,,,
Ago,COP PRIME,https://copprime.educabiz.com,29.0,,48.0,84.0,,,,,
Ago,Colégio Anjos do Saber,https://anjosdosaber.educabiz.com,147.0,14.0,,10.0,,232.0,2232.0,5.0,
Ago,Casa do Povo de Serzedelo,https://casadopovoserzedelo.educabiz.com,131.0,1.0,,438.0,,149.0,1349.0,,
Ago,Grande Colégio de Paredes,https://grandecolegiodeparedes.educabiz.com,186.0,30.0,,10.0,,322.0,3489.0,,
Ago,O Coelhinho,https://coelhinho.educabiz.com,35.0,3.0,108.0,899.0,,184.0,1257.0,,
Ago,Escolinha da Ana,https://escolinhadaana.educabiz.com,73.0,6.0,30.0,112.0,,289.0,2503.0,,
Ago,CSPSPSJE,https://cspspsje.educabiz.com,133.0,16.0,,6.0,,,,,
Ago,A Cidade dos Brinquedos,https://cidadedosbrinquedos.educabiz.com,393.0,31.0,51.0,2084.0,,1636.0,13422.0,,
Ago,Centro Social Paroquial de São Brás,https://cspsbras.educabiz.com,1.0,1.0,55.0,95.0,,,2.0,,
Ago,Centro Social de Remelhe D. António Barroso,https://centrosocialremelhe.educabiz.com,30.0,4.0,,30.0,,52.0,750.0,,
Ago,COOPFAFE - Criar Laços,https://coopfafe.educabiz.com,54.0,1.0,,376.0,,181.0,1853.0,,
Ago,Creche do Gi,https://ipterco.educabiz.com,,,,138.0,,125.0,1547.0,,
Ago,Centro Infantil e Juvenil de Alenquer,https://cijalenquer.educabiz.com,456.0,25.0,,432.0,,60.0,915.0,,
Ago,"Creche ""Os Vidoeirinhos""",https://casbi.educabiz.com,50.0,6.0,18.0,326.0,,303.0,2562.0,6.0,
Ago,O Chorão,https://crechechorao.educabiz.com,60.0,,,55.0,,132.0,1519.0,,
Ago,Centro Social de Lourosa,https://cslourosa.educabiz.com,41.0,2.0,,273.0,,,,,
Ago,Infantário Bem-Me-Quer,https://bemmequer.educabiz.com,67.0,16.0,16.0,275.0,,29.0,507.0,,
Ago,Bê-à-bá,https://beaba.educabiz.com,83.0,12.0,15.0,136.0,,212.0,2223.0,4.0,
Ago,CP de Assistência de Pardilhó,https://cpafp.educabiz.com,113.0,9.0,,6.0,,,,,
Ago,Astoria International School,https://colegioeuropeu-astoria.educabiz.com,123.0,3.0,,113.0,,,,,
Ago,Colégio Nossa Senhora do Amparo,https://colegioamparo.educabiz.com,146.0,50.0,,2.0,,,,,
Ago,Centro Infantil Maria Helena Rufino,https://scmolhao.educabiz.com,103.0,69.0,,761.0,,96.0,567.0,,
Ago,Infantário e CATL Pica Pau,https://scmsrp.educabiz.com,86.0,6.0,,2.0,,257.0,2796.0,,
Ago,Atelier dos Trakinas,https://ateliertrakinas.educabiz.com,,,,,,,,,
Ago,Colégio Gente de Palmo e Meio,https://colegiogentedepalmoemeio.educabiz.com,166.0,21.0,62.0,193.0,,372.0,2296.0,6.0,
Ago,NucliSol - São João da Talha,https://nuclisolsjoaodatalha.educabiz.com,42.0,7.0,,30.0,,,,,
Ago,Creche Sítio do Bebé  - CCD,https://crechesitiodobebe.educabiz.com,139.0,16.0,27.0,516.0,,349.0,2436.0,,
Ago,Best Education,https://besteducation.educabiz.com,,,,,,,,,
Ago,Centro de Estudos da Trofa,https://cetrofa.educabiz.com,106.0,14.0,,44.0,,,,,
Ago,CVP - Moncarapacho-Fuseta,https://moncarapacho-fusetacvp.educabiz.com,,,,,,,,,
Ago,Jardim Infantil Branca de Neve,https://brancadeneve.educabiz.com,75.0,7.0,,,,,,,
Ago,Colégio de Nossa Senhora da Bonança,https://cnsb.educabiz.com,200.0,8.0,,,,,,,
Ago,Creche BebéCresce,https://cbc.educabiz.com,,,,,,,,,
Ago,Creche do Pinhão,https://crechedopinhao.educabiz.com,19.0,,,,,129.0,959.0,,
Ago,Academia de Inglês,https://academiadeingles.educabiz.com,5.0,,2.0,2.0,,,,,
Ago,Centro Cultural B.S.J.O.Q,https://ccbsjoq.educabiz.com,1.0,,,,,,260.0,,
Ago,Petit Enfant - Colégio Internacional,https://petitenfant.educabiz.com,,,118.0,141.0,,,,,
Ago,O Gonzo - Alfena,https://ogonzoalfena.educabiz.com,85.0,27.0,,404.0,,206.0,2618.0,6.0,1.0
Ago,Colégio Um Dó Li Tá,https://umdolita.educabiz.com,281.0,45.0,94.0,348.0,,63.0,649.0,,
Ago,APECPOUSOS,https://apecpousos.educabiz.com,33.0,4.0,40.0,72.0,,,,,
Ago,Centro Aprender a Estudar,https://centroaprenderaestudar.educabiz.com,,,,,,,,,
Ago,Santa Casa da Misericórdia de Alijó,https://scmalijo.educabiz.com,78.0,10.0,,77.0,,134.0,1291.0,,
Ago,AJEM - Infantário Primaveras,https://primaveras.educabiz.com,120.0,63.0,,,,,1.0,,
Ago,Arte de Crescer,https://artedecrescer.educabiz.com,92.0,4.0,12.0,624.0,,356.0,3281.0,,
Ago,Lar de Santa Estefânia,https://larsantaestefania.educabiz.com,287.0,5.0,,565.0,,,54.0,,
Ago,SCM Torres Vedras - Equip. Infância,https://scmtorresvedras.educabiz.com,159.0,16.0,,851.0,,180.0,1055.0,,
Ago,Centro Social Casa do Povo de Escariz,https://centrosocialdeescariz.educabiz.com,37.0,,,590.0,,138.0,1313.0,1.0,
Ago,A Mutualidade de Santa Maria,https://mutualidade.educabiz.com,196.0,21.0,5.0,230.0,,293.0,3446.0,,
Ago,AJPAS,https://ajpas.educabiz.com,28.0,,,,,10.0,55.0,,
Ago,CSP SÃO JOÃO DAS LAMPAS,https://cspsaojoaodaslampas.educabiz.com,526.0,44.0,,6.0,,,,,
Ago,Cooperativa Mosaico,https://mosaicocoop.educabiz.com,70.0,12.0,43.0,236.0,,,,,
Ago,WIP - Momentos de Aprendizagem,https://wip.educabiz.com,80.0,15.0,,,,,,,
Ago,Rainha Santa - O Balão,https://rainha-santa.educabiz.com,91.0,11.0,2.0,6.0,,38.0,324.0,,
Ago,RF Barreiro,https://refugiodosfidalguinhos-barreiro.educabiz.com,188.0,52.0,44.0,835.0,,456.0,2658.0,,
Ago,"Double Decker, Lda",https://doubledecker.educabiz.com,50.0,4.0,36.0,121.0,,,,,
Ago,RF Alcochete,https://refugiodosfidalguinhos-alcochete.educabiz.com,,,,,,,,,
Ago,Infantário APIST,https://apist.educabiz.com,134.0,18.0,42.0,52.0,,34.0,378.0,,
Ago,Infantário do Povo,https://infantario-povo.educabiz.com,115.0,28.0,,,,,,,
Ago,Be Smart With Us - Alfragide,https://besmartwithusalfragide.educabiz.com,27.0,,9.0,17.0,,,,,
Ago,Be Smart With Us - Amadora,https://besmartwithusamadora.educabiz.com,40.0,,9.0,19.0,,,,,
Ago,Be Smart With Us - Loures,https://besmartwithusloures.educabiz.com,127.0,1.0,16.0,45.0,,,,,
Ago,Be Smart With Us - Odivelas,https://besmartwithusodivelas.educabiz.com,48.0,1.0,12.0,28.0,,,4.0,,
Ago,CSP de Santa Eulália de Vale Maior,https://centrosocialvalemaior.educabiz.com,158.0,13.0,,32.0,,134.0,1897.0,,
Ago,O Gonzo,https://ogonzo.educabiz.com,95.0,10.0,,314.0,1.0,228.0,2994.0,,
Ago,CIJDLisboa2,https://cilisboa2.educabiz.com,57.0,13.0,,14.0,,,,,
Ago,Colégio O Castelo da Maia,https://colegiocastelodamaia.educabiz.com,39.0,,,117.0,,104.0,827.0,,
Ago,Saídos da Casca,https://csesanto.educabiz.com,,,,212.0,,162.0,1505.0,,
Ago,CSP de Nossa Senhora da Ajuda,https://cspnsa.educabiz.com,77.0,8.0,,196.0,,,14.0,,
Ago,Centro Ser Mais,https://centrosermais.educabiz.com,156.0,2.0,7.0,13.0,,,,,
Ago,Pequenos e Inteligentes,https://pequenoseinteligentes.educabiz.com,50.0,8.0,9.0,109.0,,166.0,1326.0,,
Ago,Associação Social de Pereira,https://asp.educabiz.com,69.0,27.0,,1164.0,,168.0,739.0,,1.0
Ago,Centro Social Paroquial de Romariz,https://csromariz.educabiz.com,82.0,2.0,43.0,107.0,,138.0,1611.0,,
Ago,CSCR de Carregosa,https://cscarregosa.educabiz.com,137.0,10.0,,132.0,,143.0,1806.0,,
Ago,Bristol School - Ermesinde,https://bristolermesinde.educabiz.com,395.0,11.0,,8.0,,,,,
Ago,Bristol School,https://bristolschool.educabiz.com,37.0,,,2.0,,,,,
Ago,Colégio da Penina,https://colegiodapenina.educabiz.com,178.0,31.0,106.0,134.0,,,,,
Ago,Casa do Povo de Arazede,https://casapovoarazede.educabiz.com,73.0,4.0,19.0,195.0,,205.0,1494.0,,
Ago,SCM de Angra do Heroísmo,https://scmangradoheroismo.educabiz.com,63.0,1.0,,,,,,,
Ago,Colégio do Ave,https://colegiodoave.educabiz.com,153.0,18.0,,8.0,,,,,
Ago,Centro Social Paroquial de Areosa,https://cspa.educabiz.com,90.0,6.0,18.0,193.0,,145.0,1340.0,1.0,
Ago,Creche e Jardim Infantil de Benavente,https://crechedebenavente.educabiz.com,317.0,20.0,,547.0,,37.0,156.0,,
Ago,Colégio Português,https://colegioportugues.educabiz.com,48.0,,,,,,,,
Ago,A CAsA,https://acasa.educabiz.com,3.0,,,,,,,,
Ago,Colégio Santa Cruz,https://colegiostacruz.educabiz.com,77.0,5.0,18.0,212.0,,198.0,1304.0,,
Ago,Externato Luso-Britânico,https://externatolusobritanico.educabiz.com,,,,6.0,,,,,
Ago,Centro Social de Cultura e Recreio da Silva,https://centrosocialsilva.educabiz.com,98.0,19.0,,353.0,,181.0,1036.0,,
Ago,Creche Escolinha de Sonhos,https://escolinhadesonhos.educabiz.com,35.0,18.0,9.0,382.0,,174.0,1529.0,,
Ago,Infantário Quinta dos Traquinas,https://quintadostraquinas.educabiz.com,145.0,30.0,,2.0,,,,,
Ago,Sorriso Maroto,https://sorriso-maroto.educabiz.com,115.0,32.0,,353.0,,124.0,796.0,,
Ago,Colégio Saber Crescer,https://sabercrescer.educabiz.com,94.0,6.0,22.0,57.0,,33.0,373.0,,
Ago,CSP São Martinho de Candoso,https://cspmcandoso.educabiz.com,151.0,23.0,,458.0,,,27.0,,
Ago,Santa Casa da Misericórdia de Espinho,https://scme.educabiz.com,29.0,4.0,,312.0,,225.0,2268.0,,
Ago,"Externato Infantil ""O Petiz""",https://opetiz.educabiz.com,83.0,13.0,119.0,1006.0,,,,,2.0
Ago,Sta. Casa da Misericórdia de Arraiolos,https://scmarraiolos.educabiz.com,60.0,2.0,,210.0,,177.0,1563.0,,2.0
Ago,Coração Delta,https://cean.educabiz.com,178.0,38.0,123.0,1308.0,,,,,
Ago,A Gaivota - Centro Humanitário de Tavira,https://agaivotachtavira.educabiz.com,93.0,3.0,,90.0,,68.0,407.0,,
Ago,A Semente - Centro Humanitário de Tavira,https://asementechtavira.educabiz.com,105.0,23.0,,282.0,,45.0,1240.0,,
Ago,AFARIT - Infantário e CATL O Carrocel,https://ocarrocel.educabiz.com,106.0,7.0,21.0,23.0,,345.0,1890.0,,
Ago,Centro Social da Juventude de Mar,https://csjmar.educabiz.com,167.0,72.0,,980.0,,420.0,5610.0,,
Ago,Legado Caixeiro Alentejano,https://legadodocaixeiro.educabiz.com,72.0,10.0,,4.0,,,,,
Ago,Casa da Criança do Rogil,https://ccrogil.educabiz.com,72.0,1.0,,117.0,,148.0,1624.0,,
Ago,SCM de Vila Nova de Foz Côa,https://scmfozcoa.educabiz.com,44.0,,,21.0,1.0,229.0,2115.0,,
Ago,JI da Misericórdia S. Pedro do Sul,https://mspsul.educabiz.com,197.0,31.0,,591.0,,,293.0,,2.0
Ago,CSP da Junqueira - O  Sonho,https://cspjunqueira.educabiz.com,56.0,,,465.0,,402.0,3328.0,,
Ago,Centro Social de Santa Clara,https://colegiodesantaclara.educabiz.com,165.0,35.0,,4.0,,,,,
Ago,ASSCDRANS,https://asscdrans.educabiz.com,111.0,2.0,16.0,1094.0,,244.0,2206.0,,
Ago,Jardim de Infância Timena,https://timena.educabiz.com,18.0,3.0,17.0,27.0,,,,,
Ago,Casa do Sol,https://casadosol.educabiz.com,83.0,5.0,52.0,73.0,,231.0,1924.0,,
Ago,A Creche da Maria,https://aescoladamaria.educabiz.com,49.0,18.0,2.0,166.0,,152.0,2068.0,,
Ago,Santa Casa da Misericórdia de Vizela,https://scmvizela.educabiz.com,271.0,21.0,,2572.0,,328.0,3566.0,6.0,
Ago,A. D. Progresso e Vida,https://progressoevida.educabiz.com,70.0,16.0,,420.0,,161.0,2123.0,,
Ago,Associação de Fomento Amarense,https://afa-ipss.educabiz.com,89.0,5.0,40.0,461.0,,112.0,1739.0,3.0,
Ago,Centro Social de Escapães,https://csocialescapaes.educabiz.com,179.0,37.0,,388.0,,301.0,3023.0,,
Ago,ROYAL SCHOOL OF LANGUAGES - Viseu,https://royalschooloflanguagesviseu.educabiz.com,,,12.0,12.0,,,,,
Ago,ROYAL SCHOOL OF LANGUAGES - Ovar,https://royalschooloflanguagesovar.educabiz.com,,,13.0,13.0,,,,,
Ago,ROYAL SCHOOL OF LANGUAGES - Guarda,https://royalschooloflanguagesguarda.educabiz.com,,,10.0,14.0,,,,,
Ago,ROYAL SCHOOL OF LANGUAGES - Águeda,https://royalschooloflanguagesagueda.educabiz.com,,,10.0,10.0,,,,,
Ago,ROYAL SCHOOL OF LANGUAGES - Porto,https://royalschooloflanguagesporto.educabiz.com,,,,,,,,,
Ago,ROYAL SCHOOL OF LANGUAGES - Aveiro,https://royalschooloflanguagesaveiro.educabiz.com,7.0,,102.0,211.0,,,,,
Ago,Q.I. Colégio,https://qicolegio.educabiz.com,104.0,43.0,51.0,697.0,,114.0,1085.0,,
Ago,Aqui Há Ama,https://aquihaama.educabiz.com,,,,,,,,,
Ago,Centro Social Cultural da Meadela,https://cscmeadela.educabiz.com,,,86.0,132.0,,,,,
Ago,"Grupo MB, Colégio EG Mbacademy",https://grupomb.educabiz.com,113.0,13.0,,67.0,,35.0,720.0,,
Ago,SCM de Portimão,https://scmportimao.educabiz.com,,,33.0,355.0,,268.0,2004.0,,3.0
Ago,CASA DA PROVIDENCIA DE SÃO JOSÉ,https://cpsjose.educabiz.com,111.0,6.0,29.0,940.0,,558.0,6097.0,,
Ago,Divertiláxia,https://divertilaxia.educabiz.com,97.0,5.0,,74.0,,192.0,1446.0,,
Ago,Santa Casa da Misericórdia de Ílhavo,https://scmilhavo.educabiz.com,253.0,31.0,,25.0,,,117.0,,
Ago,Centro Infantil de Santo Tirso,https://cist.educabiz.com,82.0,6.0,,8.0,,,,,
Ago,Associação Humanidades,https://humanus.educabiz.com,33.0,6.0,6.0,14.0,,,,,
Ago,Centro Social Paroquial de Lustosa,https://csplustosa.educabiz.com,180.0,14.0,87.0,1460.0,,648.0,5059.0,,
Ago,Escola Gustave Eiffel - TRAMPOLIM,https://trampolim.educabiz.com,17.0,2.0,,492.0,,285.0,2229.0,,
Ago,Jardim Escola Vale Rosal,https://jardimescolavalerosal.educabiz.com,62.0,3.0,19.0,230.0,,17.0,210.0,,
Ago,PERY Educação Infantil - Colégio,https://pery.educabiz.com,99.0,1.0,,11.0,,190.0,1112.0,,
Ago,A. S. S. de Benfica do Ribatejo,https://assbr.educabiz.com,39.0,5.0,,304.0,,200.0,1662.0,4.0,
Ago,Núcleo de Instrução e Beneficência,https://nibpacodearcos.educabiz.com,284.0,68.0,1.0,11.0,,,,,
Ago,Lar dos Pequeninos,https://lardospequeninos.educabiz.com,109.0,42.0,4.0,8.0,,,,,
Ago,Colégio Semear,https://colegiosemear2.educabiz.com,57.0,4.0,40.0,733.0,,136.0,1222.0,,
Ago,Centro Social Paroquial de Perosinho,https://cspperosinho.educabiz.com,57.0,9.0,,6.0,,,,,7.0
Ago,CSS Pinhal de Frades,https://csspf.educabiz.com,763.0,37.0,576.0,5067.0,,,,,
Ago,Fundação Vítor Reis Morais,https://fvrm.educabiz.com,39.0,6.0,,,,128.0,1356.0,,
Ago,Misericórdia de Santa Comba Dão,https://scmscdao.educabiz.com,82.0,,,815.0,,448.0,2977.0,4.0,
Ago,Get it Instituto e Explicações Línguas,https://get-it-maia.educabiz.com,27.0,66.0,29.0,45.0,,,,,
Ago,Educa - Centro de Estudos,https://educa2.educabiz.com,1.0,,48.0,49.0,,,,,
Ago,Lápis Divertido,https://lapisdivertido.educabiz.com,87.0,13.0,25.0,613.0,,185.0,1800.0,,
Ago,Morangos Coimbra,https://morangoscoimbra.educabiz.com,89.0,12.0,120.0,1953.0,,428.0,3369.0,,
Ago,Academia dos Peixinhos,https://academiadospeixinhos.educabiz.com,70.0,12.0,21.0,300.0,1.0,8.0,15.0,,
Ago,O Jardim de Infância de S. Pedro,https://jardimspedro.educabiz.com,185.0,21.0,,10.0,,104.0,725.0,,
Ago,Centro Social da Paróquia de Ferreiros,https://centrosocialdeferreiros.educabiz.com,188.0,40.0,,386.0,,,,,
Ago,CENTRO SOCIAL FREGUESIA DE SOZA,https://centrosocialdesoza.educabiz.com,35.0,2.0,10.0,129.0,,151.0,1285.0,3.0,
Ago,O Nosso Colégio,https://onossocolegio.educabiz.com,,,,4.0,,,,,
Ago,Colégio Lusitanos,https://colegiolusitanos.educabiz.com,188.0,29.0,134.0,650.0,41.0,300.0,1923.0,1.0,
Ago,Colégio O Bom João,https://colegiobomjoao.educabiz.com,114.0,22.0,,681.0,,265.0,4202.0,,
Ago,Casa do Povo do Concelho da Lourinhã,https://cpcl.educabiz.com,231.0,28.0,,1975.0,,505.0,5668.0,,
Ago,Academia do Sorriso,https://academiadosorriso.educabiz.com,30.0,,66.0,69.0,,,,,
Ago,Creche Centro Integrado de Aradas,https://cci.educabiz.com,53.0,12.0,,244.0,,106.0,876.0,4.0,
Ago,Os Lusitanus,https://oslusitanus.educabiz.com,141.0,5.0,156.0,617.0,,41.0,1407.0,,
Ago,Centro Paroquial de Fernão Ferro,https://centroaberto.educabiz.com,188.0,37.0,,404.0,,,,,
Ago,Centro Social Paroquial dos Pousos,https://csp-pousos.educabiz.com,155.0,53.0,,494.0,,211.0,1457.0,,
Ago,Nova terra,https://novaterra.educabiz.com,92.0,,28.0,326.0,,,253.0,6.0,
Ago,Creche O Pedrinho,https://crecheopedrinho.educabiz.com,18.0,,,12.0,,,,,
Ago,Infantário TAP,https://tap.educabiz.com,290.0,40.0,,72.0,,,,,
Ago,Creche Eng.º António Pascoal,https://ceap.educabiz.com,53.0,9.0,,362.0,,105.0,897.0,4.0,
Ago,NT Social,https://ntsocial.educabiz.com,131.0,7.0,21.0,371.0,,788.0,4074.0,,
Ago,Caso Notável,https://casonotavel.educabiz.com,220.0,121.0,32.0,40.0,,,,,
Ago,SCMVV Colégio D. João de Aboim,https://scmvvcolegio.educabiz.com,149.0,3.0,,529.0,,,,,
Ago,SCMVV Prado,https://scmvvprado.educabiz.com,41.0,1.0,,366.0,,14.0,318.0,,
Ago,SCMVV - CAO,https://scmvvcao.educabiz.com,,,,,,,,,
Ago,Nota Exemplar,https://notaexemplar.educabiz.com,254.0,17.0,53.0,74.0,,373.0,2821.0,,
Ago,Colégio Espelho d´Água e JI O Pónei,https://espelhodeagua.educabiz.com,47.0,10.0,11.0,271.0,,142.0,1368.0,,
Ago,SCMVV Infância,https://scmvvinfancia.educabiz.com,391.0,11.0,,436.0,,574.0,5603.0,,
Ago,CSP de Santa Eulália - Vizela,https://cspsev.educabiz.com,38.0,2.0,,225.0,,194.0,1582.0,,
Ago,Creche Municipal O Ouricinho,https://monchique.educabiz.com,62.0,6.0,,28.0,,116.0,795.0,,
Ago,Academia da Alegria - Escola da Floresta,https://academiadaalegria2.educabiz.com,81.0,9.0,98.0,320.0,,99.0,772.0,,
Ago,"Infantário ""O Pintainho""",https://pintainho.educabiz.com,237.0,55.0,5.0,23.0,,270.0,1624.0,,
Ago,Centro Social Paroquial de Ribeirão,https://cspr.educabiz.com,130.0,3.0,,35.0,,52.0,352.0,,
Ago,Fraterna,https://fraterna.educabiz.com,70.0,,,2.0,,,,,
Ago,Associação Amigos da Damaia,https://aad.educabiz.com,55.0,1.0,,8.0,,,,,
Ago,Escola Montessori Porto,https://montessoriporto.educabiz.com,137.0,38.0,3.0,2570.0,,431.0,4147.0,6.0,
Ago,Associação Jardim Infantil de Ferrel,https://infantarioferrel.educabiz.com,,,,4.0,,,,,
Ago,Externato Rosarinho,https://externatorosarinho.educabiz.com,61.0,2.0,2.0,4.0,,,,,
Ago,ACIJR,https://acijr.educabiz.com,154.0,47.0,,496.0,,335.0,2932.0,,
Ago,Colégio Os Amiguinhos,https://colegioamiguinhos.educabiz.com,49.0,3.0,46.0,156.0,,,,,
Ago,Colégio Casa Mãe,https://colegiocasamae.educabiz.com,1.0,,,,,,,,
Ago,Colégio Jardim dos Sentidos,https://jardimdossentidos.educabiz.com,227.0,47.0,,6.0,,,,,
Ago,Fundação João Gonçalves Júnior,https://fjg.educabiz.com,203.0,17.0,,4.0,,,,,
Ago,A TEIA,https://ateia.educabiz.com,114.0,36.0,16.0,195.0,,171.0,1877.0,,
Ago,Pinga Amor,https://pingaamor.educabiz.com,,,18.0,107.0,,169.0,1184.0,,
Ago,Centro Social Paroquial de Baltar,https://cspbaltar.educabiz.com,,,,,,,,,
Ago,Creche Águas Férreas,https://crecheaguasferreas.educabiz.com,50.0,8.0,12.0,98.0,,292.0,2247.0,,
Ago,Colégio Águas Férreas,https://aguasferreas.educabiz.com,114.0,5.0,58.0,1564.0,,170.0,1311.0,,
Ago,"Associação ""O Saltarico""",https://osaltarico.educabiz.com,347.0,14.0,,441.0,,73.0,592.0,,
Ago,CBEI de Monte Real,https://cbeimontereal.educabiz.com,87.0,6.0,,428.0,,296.0,2376.0,,
Ago,Os Vivaços - Olhão,https://ciolhao.educabiz.com,113.0,39.0,,232.0,,172.0,1328.0,,
Ago,Os Vivaços - Montenegro,https://cimontenegro.educabiz.com,185.0,25.0,,1892.0,,130.0,951.0,,
Ago,Os Vivaços - Faro,https://cjifaro.educabiz.com,159.0,14.0,,305.0,,190.0,1724.0,,
Ago,Creche e JI Planeta da Fantasia,https://planetadafantasia.educabiz.com,130.0,31.0,,760.0,,241.0,2487.0,,
Ago,Lions Academy,https://lionsacademy.educabiz.com,58.0,2.0,,2.0,,,,,
Ago,Centro Social Paroquial de Águas Santas,https://cspaguassantas.educabiz.com,83.0,18.0,,2.0,,,,1.0,
Ago,A.P.D.R.B. – CI Moinho de Vento,https://apdrb.educabiz.com,221.0,17.0,,3722.0,,400.0,4168.0,,3.0
Ago,Level Up,https://levelup.educabiz.com,,,,,,,,,
Ago,Centro Social da Paróquia de S. Victor,https://cspsvictor.educabiz.com,79.0,15.0,5.0,349.0,,112.0,1232.0,,
Ago,SUBUD,https://subud.educabiz.com,87.0,19.0,,,,,,,
Ago,Escola Inglesa,https://escolainglesa.educabiz.com,46.0,,,,,,,,
Ago,Centro Social Paroquial de Arrifana,https://csparrifana.educabiz.com,167.0,12.0,,132.0,,59.0,908.0,,
Ago,Creche e Jardim Albano Coelho Lima,https://crecheejardimacoelholima.educabiz.com,137.0,3.0,,18.0,,223.0,2009.0,,
Ago,D' Escolar,https://descolar.educabiz.com,19.0,2.0,42.0,44.0,,,,,
Ago,Centro Social Paroquial de Pinhal Novo,https://csppinhalnovo.educabiz.com,106.0,8.0,,4.0,,,,,
Ago,Ass. para o Desenv. de Galegos,https://apdgalegos.educabiz.com,34.0,3.0,,31.0,,105.0,699.0,,
Ago,Os Pimentinhas,https://ospimentinhas.educabiz.com,143.0,40.0,26.0,410.0,2.0,521.0,4193.0,4.0,
Ago,Escolinha da Quinta,https://escolinhadaquinta.educabiz.com,97.0,12.0,,89.0,,38.0,480.0,,
Ago,A Casinha Brincalhona,https://casinhabrincalhona.educabiz.com,36.0,6.0,24.0,163.0,,62.0,562.0,,
Ago,APROS,https://apros.educabiz.com,69.0,4.0,,,,,,,
Ago,Colégio Maria Barbosa,https://mariabarbosa.educabiz.com,33.0,2.0,12.0,73.0,,45.0,279.0,,
Ago,Vida Nova,https://vidanova.educabiz.com,67.0,11.0,18.0,310.0,,178.0,1334.0,,
Ago,SCM de Ponte da Barca,https://scmpb.educabiz.com,,,,,,,,,
Ago,ASSOCIAÇÃO O SOCORRO GAEIRENSE,https://socorrogaeirense.educabiz.com,46.0,5.0,,182.0,,98.0,488.0,,4.0
Ago,Lápis Azul,https://lapisazul.educabiz.com,,,45.0,837.0,,,,,
Ago,Vírgulas e Vértices,https://virgulasevertices.educabiz.com,17.0,,,,,,,,
Ago,"Externato ""O Pirilampo""",https://externatopirilampo.educabiz.com,48.0,6.0,19.0,188.0,,160.0,1674.0,,
Ago,Cáritas Diocesana Bragança-Miranda,https://caritasbm.educabiz.com,167.0,22.0,,214.0,,508.0,4482.0,,
Ago,Centro Infantil de Valbom,https://civ.educabiz.com,94.0,1.0,,,,,,,
Ago,Infantário Nuno Simões,https://inf-ns.educabiz.com,233.0,89.0,,680.0,,388.0,2177.0,,
